Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions,fitness,timestamp
0,2790,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,12,43,197,2,85.71,32,325,34728,100,203.75,13.13,0,0,1.348399725,15-11-2017 19:24
0,2791,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,73,224,700,1.72,91.67,57,1000,76180,152.21,517.140625,1.883,0,0,0.580258853,15-11-2017 19:28
0,2792,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,23,46,160,1.69,99.9,27,266,82352,165.56,174.3554688,37.399,0,71,0.672672794,15-11-2017 20:11
0,2793,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,15,51,364,4,99.9,33,1000,85832,186,446.7070313,2.974,0,0,0.78266048,15-11-2017 20:16
0,2795,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,25,129,695,1.2,99.9,74,1000,316420,1513.58,772.5273438,20.414,0,324,0.805822964,15-11-2017 23:13
0,2796,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,9,9,620,4.17,99.9,6,1000,18980,51.61,104.421875,1.961,0,419,1.078327732,15-11-2017 23:17
0,2797,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,62,200,708,1.82,99.9,157,1000,126728,117.74,471.421875,4.706,0,303,0.90535746,15-11-2017 23:24
0,2798,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,85,236,457,1.45,99.9,194,491,99276,107.76,357.4921875,4.77,0,46,0.617802063,15-11-2017 23:29
0,2801,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,48,197,372,0.99,99.9,132,1000,143732,108.09,546.7773438,4.418,0,631,0.844278841,15-11-2017 23:39
0,2804,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,49,148,759,1.2,99.9,74,1000,418244,508.41,989.875,15.55,0,267,0.950872826,16-11-2017 01:20
0,2805,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,18,45,171,1.75,82.61,35,199,81444,192.16,60.796875,33.898,0,2,1.259881577,16-11-2017 02:00
0,2807,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,21,49,182,2,99.9,22,483,24032,99.36,292.046875,30.007,0,300,1.259881577,16-11-2017 02:53
0,2808,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,27,50,399,3.23,99.9,35,620,86800,153.95,240.0195313,5.047,0,238,1.195228609,16-11-2017 02:57
0,2809,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,14,50,468,4.35,99.9,40,610,65816,122.22,233.6757813,11.812,0,162,1.221694444,16-11-2017 03:01
0,2810,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,33,113,678,2,99.9,59,1000,81248,128.36,304.671875,2.102,0,345,1.186781658,16-11-2017 03:06
0,2811,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,13,42,179,1.61,99.9,28,487,108004,293.51,133.3320313,84.647,0,258,1.221694444,16-11-2017 04:05
0,2812,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,29,159,845,1.82,99.9,98,1000,153912,2489.18,608.6835938,10.759,0,173,1.186781658,16-11-2017 04:22
0,2813,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,19,61,293,1.49,99.9,48,318,123516,2218.88,286.9375,33.263,0,33,1.203858531,16-11-2017 04:27
0,2814,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,21,50,372,2,99.9,40,525.8,86800,128.36,277.1246094,11.812,0,176.7,1.186781658,16-11-2017 04:33
0,2815,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,9,38,746,2.08,99.9,25,1000,63940,233.33,225.8632813,2.177,0,179,1.458649915,16-11-2017 04:38
0,2816,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,100,139,809,2.5,99.9,58,1000,95724,549.32,462.0351563,1.832,0,172,0.646846227,16-11-2017 04:44
0,2817,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,31,106,726,1.96,99.9,11,1000,70040,204.07,585.6367188,2.247,0,546,0.698430296,16-11-2017 04:49
0,2818,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,33,79,840,1.96,91.43,23,1000,60480,184.31,282.2929688,1.971,0,190,0.759737176,16-11-2017 04:53
0,2819,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,115,350,709,2.13,99.9,76,1000,97204,255.76,424.3359375,2.312,0,290,0.695300013,16-11-2017 05:02
0,2820,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,14,29,788,0.56,87.11,14,1000,98192,3138.74,345.0234375,17.714,0,15,0.708629016,16-11-2017 05:10
0,2821,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,27,114,754,1.96,99.9,26,1000,75624,267.14,362.890625,2.389,0,508,0.824786099,16-11-2017 05:16
0,2822,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,25,33,779,1.39,95.65,19,1000,77072,212.12,381.6289063,3.032,0,11,0.824786099,16-11-2017 05:21
0,2823,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,36,110,731,1.96,93.75,9,1000,72720,258.23,596.2109375,2.953,0,552,0.83624201,16-11-2017 05:27
0,2824,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,15,45,781,1.72,85.71,29,1000,62440,561.54,399.5039063,1.541,0,211,0.83624201,16-11-2017 05:34
0,2825,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,28,122,746,1.96,93.33,14,1000,69752,237.97,454.9765625,1.991,0,582,0.842151921,16-11-2017 05:40
0,2826,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,6,6,624,4.17,99.9,5,1000,36016,67.28,275.046875,3.572,0,3,0.854357658,16-11-2017 05:45
0,2827,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,28,108,730,1.96,99.9,8,1000,72876,194.29,576.578125,1.97,0,527,0.863868426,16-11-2017 05:50
0,2828,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,178,265,807,1.08,83.33,93,971,89056,113.54,463.3789063,2213.231,0,452,0.842151921,16-11-2017 06:31
0,2830,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,13,17,488,2.04,99.9,10,942,49212,707.62,154.0898438,193.116,0,6,0.857492926,16-11-2017 07:17
0,2831,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,20,31,737,0.45,99.9,28,1000,72420,235.68,332.9726563,3.248,0,114,0.863868426,16-11-2017 07:23
0,2832,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,14,51,823,1.3,99.9,37,1000,77768,368.63,455.921875,2.507,0,279,0.881657831,16-11-2017 07:28
0,2833,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,22,124,766,1.96,99.9,29,1000,66992,212.73,438.3476563,2.329,0,570,0.863868426,16-11-2017 07:34
0,2834,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,25,112,802,1.96,99.9,29,1000,86188,193.8,486.4921875,2.433,0,389,0.86710997,16-11-2017 07:39
0,2835,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,27,106,766,1.96,99.9,26,1000,74992.2,255.76,424.3359375,2.507,0,285.6,0.86710997,16-11-2017 07:49
0,2836,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,46,202,588,1.56,99.9,149,1000,506140,4599.41,718.3867188,50.776,0,865,0.635000635,16-11-2017 08:03
0,2837,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,10,16,61,3.23,99.9,12,157,22552,71.56,71.83984375,29.947,0,96,0.854357658,16-11-2017 08:06
0,2838,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,9,13,45,6.45,90.91,10,134,15540,130.28,64.44140625,32.691,0,79,1.961161351,16-11-2017 08:08
0,2839,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,48,169,655,1.35,99.9,90,1000,183952,254.29,488.1835938,6.862,0,922,1.172420764,16-11-2017 08:14
0,2840,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,34,164,678,1.82,99.9,87,1000,145892,923.66,628.5234375,3.719,0,882,0.966059582,16-11-2017 08:19
0,2841,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,31,138,612,1.96,99.9,45,1000,76348,151.46,446.8320313,2.208,0,968,0.769230769,16-11-2017 08:24
0,2842,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,34,171,478,0.97,99.9,105,977,136196,2044.86,548.171875,4.151,0,748,0.769230769,16-11-2017 08:29
0,2845,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,30,106,386,1.56,99.9,76,660,136916,206.99,465.7148438,15.967,0,481,0.857492926,16-11-2017 08:50
0,2846,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,20,77,365,2,99.9,50,1000,95188,160.63,367.4414063,25.623,0,882,0.952675579,16-11-2017 08:56
0,2847,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,60,139,535,2,99.9,43,1000,117280,637.04,344.8046875,5.62,0,924,0.857492926,16-11-2017 09:00
0,2848,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,32,95,227,2,73.68,38,269,290060,1055.41,156.703125,83.249,0,220,0.894427191,16-11-2017 09:15
0,2849,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,24,138,590,0.93,99.9,70,1000,96700,651.19,402.109375,1.632,0,888,0.857492926,16-11-2017 09:20
0,2850,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,44,118,503,1.96,94.74,81,1000,374460,1156.71,436.8789063,10.218,0,908,0.857492926,16-11-2017 09:35
0,2851,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,50,82,282,2.08,82.76,58,371,57860,70.06,256.125,21.726,0,314,0.854357658,16-11-2017 09:39
0,2852,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,66,203,558,1.59,99.9,142,1000,191068,415.51,501.9257813,4.973,0,882,0.854357658,16-11-2017 09:46
0,2853,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,16,87,549,2.22,88.89,56,913,127344,1762.18,424.90625,3.132,0,840,0.854357658,16-11-2017 09:52
0,2854,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,41,91,375,2,99.9,52,1000,103392,131.91,332.0390625,2.168,0,835,0.871083201,16-11-2017 09:57
0,2855,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,31,106,478,2,99.9,58,1000,117280,254.29,402.109375,5.62,0,840,0.854357658,16-11-2017 10:03
0,2856,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,23,94,498,2.04,99.9,64,1000,101776,266.67,534.8476563,2.898,0,879,0.924500327,16-11-2017 10:10
0,2857,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,86,146,388,0.45,99.9,124,458,128832,270.73,810.7734375,77.688,0,329,0.656532164,16-11-2017 10:58
0,2858,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,40,66,192,1.23,99.9,57,289,117620,172.98,419.0742188,315.755,0,230,0.72547625,16-11-2017 11:49
0,2859,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,31,44,108,0,99.9,30,123,76948,310.72,478.46875,27.398,0,74,0.814462962,16-11-2017 11:56
0,2860,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,28,159,599,1.79,99.9,101,1000,102928,184.95,431.5898438,1.524,0,980,0.839871677,16-11-2017 12:21
0,2861,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,25,146,556,1.82,99.9,83,1000,166968,295.95,397.328125,8.815,0,960,0.733235575,16-11-2017 12:27
0,2862,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,41,151,486,1.92,99.9,86,1000,760956,5957.39,761.140625,102.591,0,912,0.733235575,16-11-2017 13:08
0,2863,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,51,99,383,1.96,92.86,39,591,56392,201.18,265.5703125,24.008,0,576,0.731272424,16-11-2017 13:13
0,2864,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,56,134,582,2,99.9,48,1000,76696,216.83,372.8710938,1.62,0,955,0.755928946,16-11-2017 13:17
0,2865,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,57,109,267,3.23,99.9,93,425,466352,638.5,546.3164063,105.432,0,280,0.746185549,16-11-2017 14:13
0,2866,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,32,55,261,2,99.9,26,416,39808,166.37,244.59375,22.049,0,331,0.805822964,16-11-2017 14:34
