Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions,fitness,timestamp
0,2395,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,38,93,454,1.12,99.9,55,1000,60676,156.67,322.2929688,4.692,0,1,0.873704057,15-11-2017 19:30
0,2396,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,96,271,803,0.82,99.9,94,1000,80972,110.1,385.5585938,1.907,0,5,0.521995751,15-11-2017 19:34
0,2397,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,99,347,862,0.91,99.9,76,1000,73752,134.04,373.1796875,2.41,0,0,0.504219484,15-11-2017 19:38
0,2398,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,65,343,827,0.89,99.9,111,1000,85312,112.86,387.7226563,1.845,0,10,0.47727396,15-11-2017 19:43
0,2399,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,108,350,802,0.89,99.9,134,1000,71544,114.63,319.828125,2.342,0,5,0.47727396,15-11-2017 19:48
0,2400,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,50,226,671,0.99,99.9,85,1000,63556,137.78,342.3984375,2.117,0,8,0.47727396,15-11-2017 19:52
0,2401,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,51,294,793,0.89,99.9,106,1000,76232,217.82,370.59375,2.331,0,10,0.505537066,15-11-2017 19:57
0,2402,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,101,268,815,0.82,99.9,101,1000,85820,159.18,393.5625,2.338,0,1,0.501761497,15-11-2017 20:02
0,2403,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,70,213,438,1.56,66.67,34,467,30892,1703.07,129.875,20.378,0,0,0.518383232,15-11-2017 20:04
0,2404,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,84,343,854,1.03,99.9,84,1000,58340,130,374.1953125,2.378,0,1,0.513980548,15-11-2017 20:09
0,2405,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,172,275,721,0.89,99.9,90,1000,100920,151.39,554.1015625,2.775,0,5,0.511490215,15-11-2017 20:14
0,2406,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,40,195,618,1.12,99.9,76,1000,67204,123.81,371.3710938,2.075,0,7,0.51968622,15-11-2017 20:19
0,2407,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,51,181,707,0.89,99.9,99,1000,74768,122.33,353.3242188,1.852,0,10,0.528890196,15-11-2017 20:23
0,2408,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,131,373,843,0.77,99.9,117,1000,99520,121.55,354.5390625,2.166,0,3,0.521159899,15-11-2017 20:29
0,2409,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,58,341,823,1,99.9,95,1000,91468,189.9,352.3632813,1.972,0,2,0.519294121,15-11-2017 20:34
0,2410,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,180,433,947,1.59,99.9,75,1000,82100,102.99,397.9453125,2.254,0,0,0.508828909,15-11-2017 20:39
0,2411,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,85,337,850,1.2,99.9,112,1000,77316,116.05,365.8242188,2.222,0,9,0.510183799,15-11-2017 20:45
0,2412,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,132,380,907,0.89,99.9,129,1000,79500,162.07,312.890625,2.357,0,1,0.482742038,15-11-2017 20:51
0,2413,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,208,428,928,1.33,99.9,103,1000,96728,114.74,376.03125,2.919,0,2,0.480569331,15-11-2017 20:57
0,2414,if-then-else:greater-than:number-of-left-clicks:number-of-type-actions:random-action-of-type:click-action:random-unexecuted-action:,GFMOVB1,GFMOVB1,96,337,815,0.99,99.9,95,1000,77316,134.04,370.59375,2.338,0,4.321052632,0.480569331,15-11-2017 21:00
0,2415,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,51,145,995,0.89,99.9,38,1000,82356,450,322.4335938,2.563,0,6,0.714285714,15-11-2017 21:06
0,2416,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,148,339,999,0.82,99.9,112,1000,74872,213.68,327.7421875,1.5,0,29,0.453143254,15-11-2017 21:11
0,2417,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,15,52,958,1.09,99.9,39,1000,56668,105.33,228.0703125,2.135,0,45,0.536828127,15-11-2017 21:16
0,2418,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,43,84,991,0.79,99.9,49,1000,61112,120.78,310.3984375,2.375,0,14,0.623782862,15-11-2017 21:21
0,2419,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,172,395,995,0.8,99.9,129,1000,80924,131.8,349.5351563,2.551,0,40,0.576390418,15-11-2017 21:27
0,2420,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,48,128,883,1.79,99.9,35,1000,63196,395.18,237.8007813,2.791,0,130,0.589767825,15-11-2017 21:33
0,2421,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,52,184,981,1.12,99.9,61,1000,78944,120.44,334.046875,2.544,0,39,0.650944555,15-11-2017 21:39
0,2422,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,46,175,578,1.54,99.9,45,614,42340,4603.47,211.9023438,7.221,0,53,0.650944555,15-11-2017 21:42
0,2423,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,130,388,999,0,99.9,116,1000,67804,179.29,384.703125,2.408,0,34,0.650944555,15-11-2017 21:48
0,2424,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,188,449,992,0.97,99.9,122,1000,69924,200,370.9335938,2.838,0,34,0.552832228,15-11-2017 21:54
0,2425,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,141,417,992,1.37,99.9,98,1000,82640,154.1,378.5195313,2.201,0,34,0.529647401,15-11-2017 22:00
0,2426,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,208,382,967,0.99,99.9,91,1000,75844,172.73,362.7460938,2.66,0,58,0.461757097,15-11-2017 22:06
0,2427,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,96,410,992,0.8,99.9,97,1000,107096,155,633.7109375,2.582,0,25,0.472455591,15-11-2017 22:11
0,2428,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,83,360,995,0.82,99.9,96,1000,84508,142.42,372.8671875,2.192,0,30,0.463418671,15-11-2017 22:16
0,2429,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,80,211,992,0,99.9,73,1000,94504,299.29,349.546875,2.114,0,30,0.479463301,15-11-2017 22:22
0,2430,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,171,452,998,0.8,99.9,114,1000,78504,136.96,359.1523438,1.698,0,20,0.462590065,15-11-2017 22:27
0,2431,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,136,477,996,0.89,99.9,113,1000,80796,100,322.34375,2.406,0,28,0.461429862,15-11-2017 22:31
0,2432,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,97,366,991,0.82,99.9,87,1000,69952,134.19,392.7851563,1.916,0,42,0.458786787,15-11-2017 22:36
0,2433,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,51,199,996,1.03,99.9,59,1000,75604,132.76,382.3164063,1.879,0,14,0.46778027,15-11-2017 22:41
0,2434,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,98,366,992,0.89,99.9,91,1000,75844,154.1,350.1636308,2.406,0,34,0.464238345,15-11-2017 22:46
0,2435,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,21,63,744,2.22,97.67,19,1000,87776,212.73,225.2070313,2.526,0,141,1.091089451,15-11-2017 22:51
0,2436,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,47,186,875,1.54,99.9,46,1000,67496,118.48,373.1210938,1.907,0,406,0.655121782,15-11-2017 22:55
0,2437,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,22,32,863,2.22,99.9,17,1000,56812,113.25,337.5195313,1.863,0,30,0.759554525,15-11-2017 23:00
0,2438,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,22,30,836,2.44,99.9,19,1000,51708,166.67,231.3632813,2.297,0,17,0.883595894,15-11-2017 23:04
0,2439,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,12,20,872,1.16,99.9,20,1000,64024,455.06,371.609375,2.082,0,18,1.360827635,15-11-2017 23:10
0,2440,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,7,12,763,0,97.68,11,1000,87016,235.97,233.3476563,2.746,0,9,1.360827635,15-11-2017 23:15
0,2441,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,4,7,725,14.29,94.47,7,1000,109580,312.8,346.5859375,1.964,0,7,1.422364717,15-11-2017 23:20
0,2442,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,8,13,802,2.49,99.9,9,1000,111408,275.2,338.1015625,2.019,0,6,1.448232812,15-11-2017 23:26
0,2443,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,4,6,780,9.09,89.58,4,1000,108184,188.65,300.7382813,2.27,0,3,1.767766953,15-11-2017 23:30
0,2444,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,5,6,750,12.5,93.51,4,1000,107684,230.13,330.8085938,1.832,0,3,1.767766953,15-11-2017 23:35
0,2445,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,7,11,765,10,99.9,10,1000,109316,224.8,323.1835938,1.91,0,10,2.182178902,15-11-2017 23:40
0,2446,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,6,14,788,3.09,99.9,12,1000,111116,184.03,475.5976563,1.952,0,11,2.132007164,15-11-2017 23:45
0,2447,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,7,11,719,1.49,94.1,9,1000,110932,199.2,295.6992188,2.176,0,8,2.236067977,15-11-2017 23:50
0,2448,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,36,63,864,2.08,99.9,29,1000,71484,305.75,329.2773438,2.379,0,67,2.132007164,15-11-2017 23:56
0,2449,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,4,8,704,1.12,98.03,6,1000,51364,83.87,208.90625,1.934,0,7,2.236067977,16-11-2017 00:00
0,2450,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,35,54,834,1.47,99.9,34,1000,69772,208.67,332.0429688,2.28,0,100,2.132007164,16-11-2017 00:06
0,2451,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,8,10,765,1.47,96.77,5,1000,78636,122.22,298.765625,2.97,0,3,2.182178902,16-11-2017 00:11
0,2452,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,22,48,842,2.9,99.9,22,1000,69440,106.9,279.515625,2.505,0,184,2.132007164,16-11-2017 00:16
0,2453,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,18,17,24,1.59,4.92,6,24,1992,54.71,54.1875,1.797,0,24,2.132007164,16-11-2017 00:17
0,2454,random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-most-executed-action:random-action:,W5G4YU,W5G4YU,12,17,788,2.22,99.9,12,1000,79985.2,194.618,323.1835938,2.176,0,17,1.856953382,16-11-2017 00:22
0,2455,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,102,278,912,0.79,99.9,77,1000,87148,124.88,501.796875,2.323,0,886,0.512989176,16-11-2017 00:28
0,2456,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,98,338,924,0.77,99.9,91,1000,79432,194.26,315.1015625,2.468,0,956,0.477818483,16-11-2017 00:33
0,2457,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,51,235,785,1.18,99.9,68,1000,53532,120.28,205.9882813,2.73,0,876,0.508547628,16-11-2017 00:38
0,2458,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,59,216,807,1.03,99.9,80,1000,67776,246.93,295.171875,2.859,0,843,0.537668083,16-11-2017 00:44
0,2459,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,95,325,903,1,99.9,94,1000,83644,165.93,339.8476563,2.681,0,849,0.532560695,16-11-2017 00:50
0,2460,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,61,255,787,1.12,99.9,71,1000,62724,102.22,352.0664063,2.004,0,820,0.536366755,16-11-2017 00:54
0,2461,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,118,245,878,0.87,99.9,76,1000,77512,106.83,305.296875,1.952,0,907,0.546919371,16-11-2017 00:58
0,2462,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,49,319,883,0.82,99.9,87,1000,86740,221.28,342.7851563,2.43,0,903,0.534683572,16-11-2017 01:04
0,2463,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,69,277,876,0.81,99.9,104,1000,85000,241.86,357.7070313,2.127,0,881,0.538425255,16-11-2017 01:10
0,2464,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,50,277,884,0.89,99.9,98,1000,90392,161.21,359.609375,2.454,0,876,0.537603331,16-11-2017 01:16
0,2465,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,109,273,865,0.98,99.9,94,1000,64908,174.07,344.984375,2.775,0,872,0.538310983,16-11-2017 01:22
0,2466,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,153,337,892,0.77,99.9,99,1000,68948,312.86,264.640625,2.021,0,934,0.527963677,16-11-2017 01:27
0,2467,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,123,332,880,0.89,99.9,133,1000,83524,230.33,311.9960938,2.033,0,914,0.52493341,16-11-2017 01:33
0,2468,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,152,328,943,1.67,99.9,76,1000,102532,118.6,349.6484375,2.328,0,971,0.510880861,16-11-2017 01:39
0,2469,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,134,355,865,1.41,99.9,94,1000,64696,107.59,241.6835938,2.86,0,844,0.507448928,16-11-2017 01:44
0,2470,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,147,377,884,1.37,99.9,104,1000,74308,105.62,312.1289063,2.66,0,894,0.489702107,16-11-2017 01:50
0,2471,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,105,331,873,1.47,99.9,86,1000,73420,255.77,393.3085938,1.885,0,897,0.4895295,16-11-2017 01:55
0,2472,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,158,310,931,0.77,99.9,57,1000,79268,192.86,299.6171875,2.464,0,947,0.485642931,16-11-2017 01:59
0,2473,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,97,313,912,1.41,99.9,100,1000,88080,104.44,286.5351563,1.661,0,939,0.491036405,16-11-2017 02:04
0,2474,random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-most-executed-action:,V5G7UY,V5G7UY,105,319,883,1.03,99.9,94,1000,77512,177.1135,318.3505859,2.43,0,895.4315789,0.485642931,16-11-2017 02:09
0,2475,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,145,373,876,1.12,99.9,122,1000,75668,166.39,328.0625,2.045,0,821,0.439374775,16-11-2017 02:14
0,2476,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,31,113,854,1.46,99.9,44,1000,54844,105.83,161.0507813,2.258,0,840,0.54964971,16-11-2017 02:19
0,2477,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,89,317,945,0.99,99.9,102,1000,100188,156.4,357.5,2.804,0,791,0.583542744,16-11-2017 02:26
0,2478,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,176,351,992,1.37,99.9,93,1000,90264,123.81,336.6757813,2.711,0,499,0.494871659,16-11-2017 02:32
0,2479,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,127,275,914,1.54,99.9,63,1000,79012,162.61,318.9960938,1.979,0,864,0.514435237,16-11-2017 02:38
0,2480,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,68,203,867,1,99.9,75,1000,76616,145.63,312.3359375,3.319,0,733,0.517103053,16-11-2017 02:44
0,2481,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,108,235,889,0.91,99.9,75,1000,76072,203,360.5898438,2.082,0,892,0.532680013,16-11-2017 02:48
